coalition_size,Farmer_ID,shapley_earning
2,F00143,103.43297737697156
2,F00007,2300.3714057635075
3,F00143,179.20623066324063
3,F00007,3305.972940037914
3,F00098,1070.617386281765
4,F00143,229.74307582532708
4,F00007,4916.372598818125
4,F00098,1081.5152439503163
4,F00061,1559.627784757764
5,F00143,281.6418659946324
5,F00007,7961.899746507957
5,F00098,1122.8025527103646
5,F00061,1630.6314277410365
5,F00113,3202.2335203832463
6,F00143,309.62584962583753
6,F00007,9870.271485289284
6,F00098,1159.2112567414056
6,F00061,1610.217989803628
6,F00113,3102.9196749894904
6,F00182,1765.8141837582134
7,F00143,336.8010861608205
7,F00007,12117.041446853054
7,F00098,1174.1214899835884
7,F00061,1636.3151166893256
7,F00113,3177.3936500351906
7,F00182,1757.575984680358
7,F00198,2205.81236590676
8,F00143,383.50591468086463
8,F00007,15254.043825564137
8,F00098,1336.9569989606337
8,F00061,1805.7037954836537
8,F00113,3472.1285973248214
8,F00182,1968.1757389538493
8,F00198,2434.3342908664877
8,F00185,4687.784080559537
9,F00143,418.8502685354948
9,F00007,16789.044730229005
9,F00098,1474.9126840267568
9,F00061,1965.7356548403304
9,F00113,3806.9854648425885
9,F00182,2156.189205166105
9,F00198,2638.669268042071
9,F00185,5068.670954720086
9,F00010,4013.147111628461
10,F00143,476.4541999362602
10,F00007,17844.406436924543
10,F00098,1527.2090957092162
10,F00061,2180.0302276129655
10,F00113,4025.9674362194864
10,F00182,2275.3525104570776
10,F00198,2856.66428274091
10,F00185,5361.827524372275
10,F00010,4320.25554966416
10,F00105,4106.2180077288085
11,F00143,528.6802301566527
11,F00007,18949.390231824007
11,F00098,1694.920605151254
11,F00061,2337.947590042752
11,F00113,4475.13466232658
11,F00182,2498.8459772051906
11,F00198,3103.401075900239
11,F00185,6104.269924777227
11,F00010,4637.198688433833
11,F00105,4470.630395309675
11,F00201,8399.35465618847
12,F00143,559.6016699274229
12,F00007,19235.399786138398
12,F00098,1736.2907034092211
12,F00061,2432.32848747128
12,F00113,4586.938118591735
12,F00182,2527.3395290117783
12,F00198,3135.665712523744
12,F00185,6093.235573513115
12,F00010,4801.262294029987
12,F00105,4555.008175577283
12,F00201,8673.887333498436
12,F00217,2230.0511186572926
13,F00143,577.9564262298635
13,F00007,19470.675110291468
13,F00098,1769.7901193129003
13,F00061,2451.241712277407
13,F00113,4573.033565186799
13,F00182,2575.7520869879886
13,F00198,3160.0961437184255
13,F00185,6233.5482236985135
13,F00010,4813.305791090075
13,F00105,4475.939384533004
13,F00201,8608.904149108901
13,F00217,2247.90752220975
13,F00237,558.1816502992853
14,F00143,596.9158653104051
14,F00007,19704.529556700374
14,F00098,1800.2927229486827
14,F00061,2437.1484941724743
14,F00113,4677.052472291315
14,F00182,2624.916241102114
14,F00198,3226.6567614635655
14,F00185,6317.788735290451
14,F00010,4919.709225254514
14,F00105,4636.725457814067
14,F00201,8745.361597495723
14,F00217,2312.712501672626
14,F00237,585.1370971112426
14,F00241,2238.893311792575
15,F00143,653.5194704342985
15,F00007,20551.816322722196
15,F00098,1923.5359187112044
15,F00061,2682.213300697642
15,F00113,5090.31250569427
15,F00182,2848.2590594009926
15,F00198,3498.2335731953017
15,F00185,6907.136595716663
15,F00010,5336.55377433513
15,F00105,5049.6794784993535
15,F00201,9373.6179623899
15,F00217,2453.212165026969
15,F00237,626.6076106999616
15,F00241,2406.441536330246
15,F00068,27762.23560405752
16,F00143,657.3884417779581
16,F00007,20874.762104454192
16,F00098,1969.9652883024842
16,F00061,2701.904148899798
16,F00113,5026.4995401384695
16,F00182,2859.1710904184306
16,F00198,3589.7527891596114
16,F00185,6903.756122439106
16,F00010,5337.233020310684
16,F00105,5047.572566782435
16,F00201,9521.325322160223
16,F00217,2495.58289502471
16,F00237,648.4699071982118
16,F00241,2441.924834013467
16,F00068,28080.67410344583
16,F00225,2700.266110505546
17,F00143,690.1322027940915
17,F00007,20948.283526305513
17,F00098,2060.506990941754
17,F00061,2814.8493190233858
17,F00113,5243.057314776571
17,F00182,2917.304509452971
17,F00198,3714.955588578362
17,F00185,7189.970928141944
17,F00010,5557.344624929879
17,F00105,5279.888124400771
17,F00201,9861.559326519075
17,F00217,2610.9913887042294
17,F00237,673.9904823389161
17,F00241,2523.854264904718
17,F00068,28726.16383224621
17,F00225,2798.859033796464
17,F00195,10023.675012420452
18,F00143,714.5315362106492
18,F00007,21486.591675662126
18,F00098,2072.986734564953
18,F00061,2823.7408807932875
18,F00113,5255.192665238606
18,F00182,3003.537668725083
18,F00198,3750.24546584648
18,F00185,7100.0390748994
18,F00010,5614.156535883595
18,F00105,5304.624019289916
18,F00201,9898.371259135401
18,F00217,2619.8644903720847
18,F00237,690.3817078373115
18,F00241,2570.994249313778
18,F00068,28816.028819978023
18,F00225,2866.028471592406
18,F00195,10135.850897212385
18,F00016,3856.1222145603283
19,F00143,732.2173174989565
19,F00007,22047.77377632134
19,F00098,2151.303354400893
19,F00061,2908.618023421173
19,F00113,5498.371456171457
19,F00182,3126.5497402136293
19,F00198,3875.4185862558475
19,F00185,7478.474509721498
19,F00010,5765.0275563263785
19,F00105,5510.923960967507
19,F00201,10184.139572986722
19,F00217,2715.672246593522
19,F00237,722.7346907547586
19,F00241,2652.3277594474475
19,F00068,29127.98721313554
19,F00225,2928.4248937535526
19,F00195,10446.192548494239
19,F00016,3972.4790986692583
19,F00178,25661.557660009275
20,F00143,754.3409648917002
20,F00007,21974.408394425158
20,F00098,2129.1801947201293
20,F00061,2920.5138700884363
20,F00113,5474.063362866728
20,F00182,3155.024533547166
20,F00198,3913.769690089365
20,F00185,7499.900619814992
20,F00010,5786.148180763172
20,F00105,5512.327016339927
20,F00201,10350.378453016467
20,F00217,2751.130963865228
20,F00237,736.0737383563011
20,F00241,2654.2548010729492
20,F00068,29301.543796883787
20,F00225,2972.924789705499
20,F00195,10594.802653138177
20,F00016,3987.2907460704887
20,F00178,25618.49196549739
20,F00025,2049.091067523814
21,F00143,758.4139563918852
21,F00007,22031.05537288688
21,F00098,2168.812660604699
21,F00061,2970.7894175853867
21,F00113,5543.694655026095
21,F00182,3152.588362206951
21,F00198,3917.3342584388256
21,F00185,7480.675646256343
21,F00010,5891.894497373073
21,F00105,5542.566211998967
21,F00201,10329.254105680313
21,F00217,2755.6573175683106
21,F00237,741.7891232273282
21,F00241,2667.5453835165804
21,F00068,29381.867285656095
21,F00225,2961.6352396858297
21,F00195,10575.07050032646
21,F00016,4009.8558910954066
21,F00178,25888.577140715784
21,F00025,2059.1271505563373
21,F00248,2452.935548445722
22,F00143,772.2656594516889
22,F00007,21914.00954793869
22,F00098,2193.833793249
22,F00061,2984.710060698249
22,F00113,5514.511948080875
22,F00182,3184.621537513723
22,F00198,3930.3591884671755
22,F00185,7571.211326270391
22,F00010,5807.978768025809
22,F00105,5533.094596312462
22,F00201,10321.362275884749
22,F00217,2791.5856412585676
22,F00237,752.3778842329388
22,F00241,2681.178469450225
22,F00068,29556.732808453107
22,F00225,2975.8022201619215
22,F00195,10758.010088365947
22,F00016,3971.54011370367
22,F00178,25840.49335929515
22,F00025,2072.5432610054663
22,F00248,2483.0556503875446
22,F00020,788.2913840705738
23,F00143,780.6437925067311
23,F00007,22119.690967527946
23,F00098,2199.036883510328
23,F00061,3003.4694058275527
23,F00113,5624.029349573346
23,F00182,3224.575344617333
23,F00198,3949.711489706139
23,F00185,7531.425185475839
23,F00010,5932.223287579045
23,F00105,5623.539683155663
23,F00201,10323.936637602423
23,F00217,2804.3222637437625
23,F00237,766.9814327328639
23,F00241,2738.9928178915125
23,F00068,29464.286643220865
23,F00225,2995.375087156795
23,F00195,10774.78565613402
23,F00016,4060.1942569031285
23,F00178,25842.800689151623
23,F00025,2100.3626987690463
23,F00248,2530.9513509182634
23,F00020,814.6847892581234
23,F00115,3287.9352011876344
24,F00143,798.5768424475724
24,F00007,22520.344456409784
24,F00098,2264.216991917663
24,F00061,3085.6563406238565
24,F00113,5678.043758418999
24,F00182,3259.929757178649
24,F00198,4073.8676210380077
24,F00185,7703.300184367201
24,F00010,6123.245115391488
24,F00105,5713.008084846083
24,F00201,10597.197079777812
24,F00217,2873.938360771377
24,F00237,791.4260003515682
24,F00241,2796.668987101359
24,F00068,29684.179248200726
24,F00225,3094.531488017879
24,F00195,10963.381284766638
24,F00016,4144.959462997263
24,F00178,26106.805950487837
24,F00025,2141.570401057489
24,F00248,2559.3294495959503
24,F00020,833.2571364746063
24,F00115,3369.1381161994836
24,F00069,19687.78882252187
25,F00143,816.211448303915
25,F00007,22539.970468523905
25,F00098,2268.2713601519545
25,F00061,3099.199788101637
25,F00113,5782.531153043828
25,F00182,3314.6246878017996
25,F00198,4109.22364669173
25,F00185,7849.612753263553
25,F00010,6135.083337293735
25,F00105,5728.722781226563
25,F00201,10578.868419313078
25,F00217,2893.8614203662
25,F00237,805.6329948808296
25,F00241,2813.9106882503042
25,F00068,29783.142274634003
25,F00225,3135.8359403943496
25,F00195,11086.30419306486
25,F00016,4177.827307894904
25,F00178,26519.897642810178
25,F00025,2159.218761152068
25,F00248,2591.1367405954493
25,F00020,846.6093683387675
25,F00115,3414.729450737558
25,F00069,19993.668938230723
25,F00177,9029.208780068988
26,F00143,829.8943691763541
26,F00007,22632.825021453038
26,F00098,2278.9929770186773
26,F00061,3144.598410319891
26,F00113,5818.657957124291
26,F00182,3352.9520265428787
26,F00198,4086.390908641464
26,F00185,7856.83593450613
26,F00010,6178.604393134417
26,F00105,5771.28582358519
26,F00201,10618.251944563877
26,F00217,2915.447085193052
26,F00237,813.5879925444046
26,F00241,2839.003993215058
26,F00068,29967.952743140428
26,F00225,3106.076620744039
26,F00195,11128.325603773726
26,F00016,4206.649688748314
26,F00178,26544.026014984942
26,F00025,2172.740571489632
26,F00248,2581.6486982131887
26,F00020,853.2829864985449
26,F00115,3438.0075941145965
26,F00069,19925.810145247782
26,F00177,9150.598077784962
26,F00046,3780.6988859463386
27,F00143,836.3212186096946
27,F00007,22762.687764546998
27,F00098,2331.6351609609696
27,F00061,3148.613073151609
27,F00113,5811.560608674594
27,F00182,3339.8895594334585
27,F00198,4134.1359239636995
27,F00185,7957.466383099801
27,F00010,6150.80893402942
27,F00105,5856.388577194917
27,F00201,10757.360167252016
27,F00217,2941.211798020751
27,F00237,824.6842672213767
27,F00241,2835.3680446574162
27,F00068,30098.73809564423
27,F00225,3179.7646856736183
27,F00195,11199.23286374554
27,F00016,4237.321027941818
27,F00178,26503.61450615239
27,F00025,2184.503440868655
27,F00248,2639.585309534265
27,F00020,859.3905955628923
27,F00115,3428.769069937513
27,F00069,20029.3646155764
27,F00177,9111.68878983421
27,F00046,3779.562550798431
27,F00056,5307.020598161238
28,F00143,843.9912249151951
28,F00007,22831.553384526276
28,F00098,2337.4569767623925
28,F00061,3138.6065034465087
28,F00113,5842.936864534006
28,F00182,3344.8097636947623
28,F00198,4157.085063325937
28,F00185,7969.795356380968
28,F00010,6256.242727957436
28,F00105,5855.379259085307
28,F00201,10764.934167151207
28,F00217,2962.759169601045
28,F00237,831.6958006458578
28,F00241,2851.9581368748723
28,F00068,30044.01643148314
28,F00225,3184.475189395967
28,F00195,11231.873387316526
28,F00016,4261.511952622147
28,F00178,26580.433541949034
28,F00025,2203.230347714732
28,F00248,2635.770405960939
28,F00020,874.6709694680598
28,F00115,3453.7059557043885
28,F00069,20164.5779657996
28,F00177,9242.015987053448
28,F00046,3787.9387638859234
28,F00056,5319.278922765031
28,F00011,4119.258141523801
29,F00143,871.4156163035362
29,F00007,22942.650074521058
29,F00098,2352.2937032272957
29,F00061,3162.6139923156197
29,F00113,5908.507982783952
29,F00182,3398.0889048406325
29,F00198,4171.891147862342
29,F00185,7957.249325361159
29,F00010,6150.837347073064
29,F00105,5855.028686109051
29,F00201,10836.729132893863
29,F00217,2977.43369781969
29,F00237,842.5322121291177
29,F00241,2899.996282323638
29,F00068,30302.450883817346
29,F00225,3180.6076736636523
29,F00195,11233.849881062322
29,F00016,4291.745518696488
29,F00178,26566.61276781349
29,F00025,2249.7755702882255
29,F00248,2714.815209319294
29,F00020,886.8629233659234
29,F00115,3458.821226638975
29,F00069,20002.438252950404
29,F00177,9202.620841364555
29,F00046,3823.0298085635563
29,F00056,5347.61699286897
29,F00011,4105.904024981379
29,F00031,3394.2156768051973
30,F00143,865.1496206176299
30,F00007,23002.989713883562
30,F00098,2387.607597864495
30,F00061,3240.9514460107825
30,F00113,6009.424243671161
30,F00182,3411.5967549777597
30,F00198,4237.840776926053
30,F00185,8101.822192940803
30,F00010,6307.866812904386
30,F00105,5955.632989524154
30,F00201,10898.355077281065
30,F00217,3023.6293104945444
30,F00237,861.3147254272199
30,F00241,2909.671455317428
30,F00068,30378.912031119682
30,F00225,3230.817809175174
30,F00195,11347.905932273276
30,F00016,4320.840126732199
30,F00178,26872.98925689757
30,F00025,2234.562299875467
30,F00248,2695.632604087517
30,F00020,889.5356804567274
30,F00115,3524.4614499993077
30,F00069,20397.38562358915
30,F00177,9295.266624599195
30,F00046,3861.7091158743574
30,F00056,5407.6548112176815
30,F00011,4165.132684926634
30,F00031,3372.81296980438
30,F00121,30806.326303631948
31,F00143,884.118012721915
31,F00007,23200.38099795927
31,F00098,2423.8704054522746
31,F00061,3245.0967244454373
31,F00113,6046.456597005341
31,F00182,3454.623123075841
31,F00198,4286.367241591856
31,F00185,8204.41144053431
31,F00010,6356.540446937389
31,F00105,5989.0992937230185
31,F00201,11102.296604844563
31,F00217,3060.097924709222
31,F00237,865.7095769037467
31,F00241,2969.07762654303
31,F00068,30520.427573301196
31,F00225,3266.75113679955
31,F00195,11478.761074800523
31,F00016,4373.787313234101
31,F00178,27095.260980715346
31,F00025,2289.9016329655515
31,F00248,2721.2077290851403
31,F00020,910.6512620403655
31,F00115,3588.5182664394824
31,F00069,20422.503594805694
31,F00177,9447.964377015116
31,F00046,3907.351629942608
31,F00056,5437.949680536311
31,F00011,4168.729362752542
31,F00031,3428.27071357892
31,F00121,30802.29481992977
31,F00202,17969.48845358665
32,F00143,890.1288015953024
32,F00007,23072.94828064431
32,F00098,2419.953177317117
32,F00061,3257.8308790857695
32,F00113,6091.676971375315
32,F00182,3447.6527852275767
32,F00198,4244.846069059928
32,F00185,8279.87463645297
32,F00010,6394.340286506444
32,F00105,6012.018275598797
32,F00201,11095.835178169777
32,F00217,3042.9795768610766
32,F00237,863.9932458261329
32,F00241,2971.809298544366
32,F00068,30514.34187615871
32,F00225,3274.4610904738793
32,F00195,11361.796329629482
32,F00016,4354.394066736673
32,F00178,27173.865666677146
32,F00025,2278.0712423012264
32,F00248,2748.8910856705406
32,F00020,913.8990431378907
32,F00115,3553.537728470916
32,F00069,20500.01526764893
32,F00177,9487.838272113428
32,F00046,3938.3093851238937
32,F00056,5484.388331272607
32,F00011,4200.235329225072
32,F00031,3431.8993730136426
32,F00121,30835.660323844553
32,F00202,18208.559562385577
32,F00034,2225.02309523238
33,F00143,905.3174430059753
33,F00007,23311.07425064907
33,F00098,2440.3258665784424
33,F00061,3315.8903698478625
33,F00113,6097.870932167434
33,F00182,3506.9340117182633
33,F00198,4373.963409962199
33,F00185,8307.448417953376
33,F00010,6461.440506662539
33,F00105,6082.141263729581
33,F00201,11272.767250520843
33,F00217,3097.3311272322126
33,F00237,891.4054534042707
33,F00241,3003.6096026471955
33,F00068,30596.433423821007
33,F00225,3298.6378614331556
33,F00195,11609.797857237307
33,F00016,4380.014513042101
33,F00178,27121.07623304422
33,F00025,2307.1640180735762
33,F00248,2759.281222524957
33,F00020,923.9641348681025
33,F00115,3581.2423152116658
33,F00069,20641.7414066869
33,F00177,9559.19207084865
33,F00046,3981.7444443051368
33,F00056,5524.123157645493
33,F00011,4229.581335851301
33,F00031,3455.1276626356216
33,F00121,31111.17381207363
33,F00202,18175.335046968437
33,F00034,2252.876088645527
33,F00142,33560.85376361202
34,F00143,909.4126207316611
34,F00007,23307.7356369677
34,F00098,2443.0513000771434
34,F00061,3307.3622626674337
34,F00113,6100.076376373392
34,F00182,3516.253018708741
34,F00198,4324.855914227009
34,F00185,8244.999634390802
34,F00010,6472.002154932621
34,F00105,6098.531797101349
34,F00201,11184.086008812395
34,F00217,3094.2120215707673
34,F00237,890.88639335993
34,F00241,2991.2485099434166
34,F00068,30696.348076840644
34,F00225,3319.15191799335
34,F00195,11642.293717189224
34,F00016,4446.376497866273
34,F00178,27345.36090436055
34,F00025,2331.341446990214
34,F00248,2784.4036157026
34,F00020,936.0510886226128
34,F00115,3623.0880813804506
34,F00069,20595.947383530496
34,F00177,9591.691090466256
34,F00046,3976.734233235108
34,F00056,5533.367677770214
34,F00011,4253.1340478207085
34,F00031,3478.5136168555155
34,F00121,31135.944323198913
34,F00202,18176.097549209484
34,F00034,2263.165435881518
34,F00142,33717.015578464954
34,F00220,3618.815543256581
35,F00143,925.0056909519421
35,F00007,23391.790579930013
35,F00098,2465.4733210833897
35,F00061,3321.79508424469
35,F00113,6127.741058226323
35,F00182,3505.7233346953467
35,F00198,4364.749044811939
35,F00185,8333.109363504906
35,F00010,6501.185524717427
35,F00105,6144.52050040269
35,F00201,11172.598976030547
35,F00217,3094.187986619126
35,F00237,893.3927037802804
35,F00241,3003.7196523050397
35,F00068,30773.413626535646
35,F00225,3362.243928738343
35,F00195,11687.5910879146
35,F00016,4457.015024085094
35,F00178,27197.958916983473
35,F00025,2329.4212534596095
35,F00248,2777.670341828387
35,F00020,943.6323622319993
35,F00115,3634.9866502496848
35,F00069,20616.338308888615
35,F00177,9547.630352726375
35,F00046,3982.2076697198345
35,F00056,5574.185545543914
35,F00011,4253.979019122357
35,F00031,3498.144128146159
35,F00121,31214.565511214216
35,F00202,18340.020601122163
35,F00034,2264.1581475798594
35,F00142,33746.25774212728
35,F00220,3676.5488783323312
35,F00026,6075.126316693215
36,F00143,919.8128752924562
36,F00007,23541.559554059917
36,F00098,2465.8788446303142
36,F00061,3313.581693612686
36,F00113,6148.970067730587
36,F00182,3542.6405210815346
36,F00198,4362.084524937555
36,F00185,8256.06321813482
36,F00010,6527.792741790439
36,F00105,6150.650577584383
36,F00201,11316.26462953229
36,F00217,3121.90070553246
36,F00237,905.6269607479646
36,F00241,3010.9940346554345
36,F00068,30769.631214807934
36,F00225,3359.2400928741677
36,F00195,11670.786682256568
36,F00016,4460.437979760552
36,F00178,27161.60688287986
36,F00025,2337.5746771424497
36,F00248,2793.869984105919
36,F00020,942.0997390345102
36,F00115,3671.320573731357
36,F00069,20706.806911673888
36,F00177,9639.73285632552
36,F00046,4003.489639048476
36,F00056,5597.192869462643
36,F00011,4287.392561492424
36,F00031,3470.9546749071783
36,F00121,31195.962437175654
36,F00202,18292.217039722214
36,F00034,2269.8515332938473
36,F00142,33879.020121495334
36,F00220,3682.2912843294866
36,F00026,6118.452919943608
36,F00112,5610.527027394934
37,F00143,926.7296872639116
37,F00007,23546.930136674826
37,F00098,2467.6972462981817
37,F00061,3333.5719436807112
37,F00113,6159.35421078224
37,F00182,3519.724274147437
37,F00198,4374.547816065047
37,F00185,8336.331385957437
37,F00010,6454.004697001929
37,F00105,6137.758277137623
37,F00201,11242.562969345012
37,F00217,3107.391698689165
37,F00237,916.6165900094791
37,F00241,3030.3553365541766
37,F00068,30901.463478588987
37,F00225,3355.0657387527194
37,F00195,11721.741717961992
37,F00016,4453.839430260552
37,F00178,27459.07842232455
37,F00025,2330.1214922074873
37,F00248,2795.146963304289
37,F00020,956.2393794192418
37,F00115,3644.9814386479734
37,F00069,20720.969660455754
37,F00177,9621.538440788705
37,F00046,3990.431157308966
37,F00056,5599.439247346193
37,F00011,4271.438578929507
37,F00031,3526.2008429675857
37,F00121,31197.107892500502
37,F00202,18297.0568193333
37,F00034,2268.407541164493
37,F00142,33871.19262776017
37,F00220,3699.8454795369253
37,F00026,6049.768429790227
37,F00112,5632.848860431937
37,F00019,2529.4476416642815
38,F00143,936.0231986570791
38,F00007,23484.768308004834
38,F00098,2482.786867376427
38,F00061,3357.8254830755764
38,F00113,6159.308270088488
38,F00182,3551.364726275209
38,F00198,4377.7675715549185
38,F00185,8339.252775107152
38,F00010,6541.190014088031
38,F00105,6191.330744108646
38,F00201,11355.854496654276
38,F00217,3129.2009391304246
38,F00237,917.6807500686176
38,F00241,3068.041708405176
38,F00068,30817.376530323803
38,F00225,3377.5035775080087
38,F00195,11739.588404663233
38,F00016,4508.5259036340885
38,F00178,27230.730260596807
38,F00025,2339.81280606396
38,F00248,2800.5525042071563
38,F00020,965.9837817575533
38,F00115,3669.4752372212433
38,F00069,20691.305267365737
38,F00177,9602.464143202567
38,F00046,4013.145901635321
38,F00056,5622.4201802271655
38,F00011,4299.571919319218
38,F00031,3543.7115517008083
38,F00121,31360.582681881337
38,F00202,18362.380506396763
38,F00034,2291.135141274455
38,F00142,33926.46492406475
38,F00220,3683.099926102969
38,F00026,6090.643662335703
38,F00112,5600.013068003347
38,F00019,2535.0359761725495
38,F00197,3775.7956249344325
39,F00143,936.4433884614571
39,F00007,23740.176082421203
39,F00098,2506.484850416958
39,F00061,3356.6855526026056
39,F00113,6176.453995446471
39,F00182,3559.0023561067273
39,F00198,4390.453757388125
39,F00185,8437.446270679495
39,F00010,6569.632945889519
39,F00105,6205.011959221982
39,F00201,11329.055849218648
39,F00217,3163.58352896344
39,F00237,924.0706352821165
39,F00241,3077.94833642983
39,F00068,30819.760583475912
39,F00225,3391.724072804673
39,F00195,11794.181853571183
39,F00016,4522.35818534061
39,F00178,27448.872866828035
39,F00025,2365.0878394889673
39,F00248,2805.374213259454
39,F00020,968.162993730153
39,F00115,3667.3986961011215
39,F00069,20798.823263949973
39,F00177,9684.964336286535
39,F00046,4048.2976598014898
39,F00056,5596.694855977743
39,F00011,4331.1030762441305
39,F00031,3540.299037370908
39,F00121,31313.6615971673
39,F00202,18354.501458716695
39,F00034,2309.2806586997162
39,F00142,33891.34408390108
39,F00220,3726.2672817756606
39,F00026,6145.364896821951
39,F00112,5625.435234342825
39,F00019,2536.0811410474485
39,F00197,3795.313756174332
39,F00181,10763.817820716702
40,F00143,950.1079836818052
40,F00007,23596.129012324982
40,F00098,2537.0673854923607
40,F00061,3404.318744637098
40,F00113,6289.8936595576215
40,F00182,3595.05546639847
40,F00198,4440.717322396614
40,F00185,8428.542821528756
40,F00010,6587.788232867303
40,F00105,6204.350488054262
40,F00201,11484.995609477459
40,F00217,3176.6163701778746
40,F00237,940.1571477687804
40,F00241,3090.1060366662286
40,F00068,31027.157819717002
40,F00225,3429.9136151179873
40,F00195,11795.072646417331
40,F00016,4538.940887082999
40,F00178,27516.818257478546
40,F00025,2385.3363059301228
40,F00248,2860.742125062896
40,F00020,982.3205780745525
40,F00115,3706.7840549447747
40,F00069,20944.2881470227
40,F00177,9720.534717688966
40,F00046,4060.0148441059737
40,F00056,5652.700394070326
40,F00011,4365.462587251829
40,F00031,3584.052585113601
40,F00121,31340.34936547833
40,F00202,18430.294147480014
40,F00034,2317.4899067620413
40,F00142,33956.3528146526
40,F00220,3738.1438191421016
40,F00026,6175.953322499431
40,F00112,5644.304147307873
40,F00019,2560.511462172936
40,F00197,3788.319698356478
40,F00181,10883.228493304141
40,F00160,15964.178092201715
